,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view_encoded,condition_encoded,grade_encoded,tempo_imovel,tempo_renovacao,zipcode_encoded
19756,0.1547169811320755,0.005570500818068872,0.22478070175438597,0.0,0.13440027533987264,0.014759651668085311,4,2,1,0.0,0.0,0.0,15,0,8.0
7275,0.07320754716981133,0.004076714931013866,0.07346491228070176,0.06224066390041494,0.1963517466873172,0.0075802740569456736,3,1,1,3.0,0.0,0.0,84,0,11.0
14214,0.08452830188679246,0.0004967171238382422,0.11842105263157894,0.008298755186721992,0.22904835656513511,0.002408824776089571,3,2,2,0.0,0.0,2.0,57,0,30.0
19924,0.10566037735849056,0.0005742534553642117,0.11951754385964912,0.06431535269709543,0.22216485974875239,0.0014760800368503095,3,1,2,0.0,0.0,2.0,16,0,10.0
5750,0.07471698113207548,0.002032905692196513,0.10855263157894736,0.0,0.175701256238169,0.003645975126041153,5,1,1,0.0,0.0,0.0,101,0,28.0
15745,0.28226415094339624,0.0062804428536035305,0.4100877192982456,0.0,0.5715023231801756,0.011607617721690564,4,2,2,0.0,0.0,6.0,27,0,36.0
11274,0.05811320754716981,0.0045310293735488436,0.08442982456140351,0.0,0.17053863362588195,0.00844179937028243,2,1,1,0.0,0.0,1.0,83,0,41.0
15645,0.06037735849056604,0.004627949787956305,0.08771929824561403,0.0,0.1481672689726381,0.007936371186458199,3,1,1,0.0,0.0,0.0,57,10,23.0
13689,0.08830188679245284,0.002320032419878619,0.1282894736842105,0.0,0.23076923076923078,0.00456148935901368,3,2,2,0.0,0.0,0.0,16,0,5.0
20639,0.17660377358490567,0.003143855942342045,0.256578947368421,0.0,0.37016004130098096,0.005570048325826575,4,2,2,0.0,0.0,2.0,23,0,43.0
503,0.18716981132075475,0.004409878855539516,0.2719298245614035,0.0,0.39941490277060754,0.010739200205847114,4,2,2,0.0,0.0,6.0,25,0,47.0
18384,0.249811320754717,0.02269270352832711,0.36293859649122806,0.0,0.2841163310961969,0.019950628856043717,3,3,2,0.0,2.0,2.0,28,0,10.0
3599,0.11622641509433963,0.005506291043523928,0.16885964912280704,0.0,0.2703493374634315,0.011605320320855,4,2,1,0.0,0.0,0.0,61,0,47.0
1893,0.24301886792452834,0.016677580309164008,0.3530701754385965,0.0,0.42866976424023406,0.03175467434917506,4,2,2,0.0,0.0,6.0,36,0,5.0
16814,0.041509433962264156,0.007408354176270369,0.06030701754385964,0.0,0.18602650146274313,0.007257489239548836,2,1,1,0.0,0.0,1.0,99,0,52.0
7748,0.12905660377358494,0.0128783000643915,0.13048245614035087,0.10788381742738588,0.2755119600757185,0.05179145573655245,3,1,1,0.0,0.0,2.0,46,0,4.0
5816,0.06415094339622641,0.005834608947329206,0.05153508771929824,0.07883817427385892,0.16193426260540356,0.010901166964754424,2,1,1,0.0,0.0,1.0,82,0,48.0
11626,0.07471698113207548,0.007006134456479402,0.06140350877192982,0.08921161825726141,0.1516090173808295,0.011258412794684732,2,1,1,0.0,0.0,0.0,41,0,4.0
20199,0.1826415094339623,0.002522959537544242,0.26535087719298245,0.0,0.3976940285665118,0.004362764186737334,5,2,2,0.0,0.0,2.0,10,0,9.0
10541,0.2105660377358491,0.006037536064994829,0.3059210526315789,0.0,0.35811392187231117,0.011436461359440996,4,2,2,0.0,2.0,4.0,56,0,16.0
18138,0.1916981132075472,0.007595531726594779,0.27850877192982454,0.0,0.5921528136293238,0.012572526072627732,4,2,2,0.0,0.0,6.0,26,0,36.0
8264,0.06566037735849056,0.005790389008255801,0.09539473684210527,0.0,0.12579590431939425,0.010839137142194177,3,2,1,0.0,0.0,0.0,38,0,10.0
5318,0.1018867924528302,0.010335956443965766,0.08991228070175439,0.10995850622406639,0.175701256238169,0.012669016907721448,3,1,1,0.0,0.0,0.0,55,0,35.0
1984,0.12830188679245286,0.004030071981580275,0.18640350877192985,0.0,0.15849251419721222,0.007574530554856762,3,1,1,0.0,0.0,0.0,52,0,35.0
7798,0.1667924528301887,0.006281654358783624,0.16557017543859648,0.14522821576763484,0.36155567028050256,0.007829542047604441,4,2,1,0.0,1.0,0.0,46,0,35.0
13163,0.20150943396226417,0.01194544107571968,0.29276315789473684,0.0,0.36155567028050256,0.01643675427804753,4,2,2,2.0,2.0,6.0,39,0,8.0
17242,0.1049056603773585,0.0007044902622242387,0.09100877192982457,0.11618257261410789,0.20839786611598693,0.0006869228498338404,3,2,2,0.0,0.0,4.0,10,0,10.0
385,0.16754716981132078,0.006702652408866036,0.24342105263157893,0.0,0.35295129926002416,0.01038425177675237,4,2,2,0.0,2.0,2.0,55,0,16.0
13560,0.14415094339622644,0.002253399634973489,0.20942982456140352,0.0,0.30992944415763213,0.004204243529083371,3,2,2,0.0,0.0,0.0,21,0,29.0
17083,0.13433962264150945,0.005637739355564049,0.12390350877192984,0.13485477178423236,0.30132507313715373,0.010540475033570768,3,1,1,0.0,2.0,0.0,57,0,21.0
14342,0.12830188679245286,0.0025471896411461076,0.09868421052631578,0.16597510373443983,0.14472552056444676,0.0049508988006418935,4,1,1,0.0,2.0,0.0,80,0,13.0
15756,0.11018867924528301,0.0008232177698733795,0.1600877192982456,0.0,0.2324901049733265,0.0028763458461269842,3,2,3,0.0,0.0,2.0,23,0,12.0
5053,0.12000000000000001,0.06565146570925451,0.1743421052631579,0.0,0.4011357769747032,0.04259381149136924,3,1,1,0.0,0.0,0.0,46,0,36.0
12107,0.09886792452830188,0.004228153078525525,0.14364035087719296,0.0,0.2238857339528481,0.00786744916139126,3,1,1,0.0,0.0,0.0,58,0,35.0
16767,0.13358490566037737,0.0021322491169641616,0.09100877192982457,0.1950207468879668,0.18946824987093447,0.0038469976991530627,3,2,1,0.0,2.0,2.0,77,0,14.0
1340,0.07622641509433963,0.004409878855539516,0.11074561403508772,0.0,0.1929099982791258,0.007688251896217213,3,1,1,0.0,1.0,0.0,56,0,35.0
9759,0.12603773584905661,0.00724237796659759,0.18311403508771928,0.0,0.35295129926002416,0.013239921015359273,3,2,2,0.0,2.0,2.0,35,0,25.0
5415,0.22113207547169814,0.0032795445225124917,0.3212719298245614,0.0,0.4648081225262434,0.006068584307144112,5,2,2,0.0,0.0,4.0,18,0,20.0
5463,0.06641509433962264,0.004641276344937331,0.09649122807017545,0.0,0.20839786611598693,0.008652011546736598,3,1,1,0.0,0.0,0.0,62,0,48.0
18654,0.055094339622641514,0.0010279621453091429,0.04714912280701754,0.06224066390041494,0.1137497848907245,0.0010028154647239846,3,2,2,0.0,0.0,0.0,20,0,50.0
5339,0.0890566037735849,0.004921739794128925,0.12938596491228072,0.0,0.1843056272586474,0.00807421523659208,3,1,1,0.0,0.0,1.0,75,0,48.0
10360,0.209811320754717,0.0032413821093395536,0.24342105263157893,0.11618257261410789,0.31337119256582346,0.0038469976991530627,3,2,3,0.0,2.0,2.0,96,0,0.0
760,0.16226415094339625,0.013371382672689463,0.2357456140350877,0.0,0.3718809155050766,0.03755101665730476,4,2,2,0.0,0.0,2.0,28,0,5.0
6942,0.16830188679245286,0.007654289727829303,0.13486842105263158,0.20746887966804978,0.2841163310961969,0.011818978598562515,4,2,1,0.0,0.0,2.0,45,0,20.0
14070,0.14641509433962266,0.0023503200493809506,0.15789473684210525,0.10373443983402489,0.1516090173808295,0.001319856780031911,5,3,2,0.0,0.0,0.0,111,0,10.0
14156,0.06415094339622641,0.0028652097509205923,0.09320175438596491,0.0,0.18086387885045607,0.00528287322138099,2,1,1,0.0,2.0,1.0,75,0,15.0
21538,0.05343396226415094,0.0002326089945779085,0.05570175438596492,0.04149377593360996,0.10308036482533127,0.0005272534917620949,3,2,2,0.0,0.0,0.0,17,0,22.0
861,0.04679245283018868,0.00284219115249882,0.06798245614035088,0.0,0.1929099982791258,0.006489008660052449,3,1,1,0.0,0.0,0.0,73,0,11.0
8222,0.2316981132075472,0.003990698063227244,0.2719298245614035,0.12240663900414937,0.5250387196695923,0.009082774203404977,3,2,2,0.0,0.0,6.0,119,20,19.0
9866,0.09886792452830188,0.003300745863164124,0.05592105263157894,0.16597510373443983,0.1929099982791258,0.006108788821766494,2,2,1,0.0,2.0,0.0,74,0,37.0
13405,0.13433962264150945,0.002388482462553889,0.16337719298245612,0.06016597510373444,0.2875580795043883,0.004995698116935406,3,2,1,0.0,1.0,2.0,93,0,11.0
12002,0.10641509433962264,0.003559402219114038,0.15460526315789475,0.0,0.2238857339528481,0.004357020684648423,3,2,2,0.0,0.0,0.0,21,0,43.0
12499,0.08981132075471698,0.004264498233928323,0.08881578947368421,0.07883817427385892,0.19118912407503014,0.0075802740569456736,3,1,1,0.0,0.0,1.0,104,39,22.0
2297,0.1516981132075472,0.003590901353796463,0.22039473684210525,0.0,0.25141972121837897,0.005997364881241607,4,2,2,0.0,0.0,2.0,23,0,18.0
17173,0.24679245283018872,0.0022836872644758205,0.16337719298245612,0.3692946058091286,0.45448287730166925,0.006144398534717746,6,3,1,0.0,2.0,0.0,67,0,38.0
18290,0.06641509433962264,0.0037780789041208735,0.05592105263157894,0.07676348547717843,0.2049561177077956,0.0070564666664369256,5,1,1,0.0,2.0,1.0,80,0,1.0
3148,0.12452830188679247,0.004972623011692842,0.1282894736842105,0.0995850622406639,0.3185338151781105,0.009780035356998859,3,1,1,0.0,0.0,2.0,64,0,1.0
18976,0.1516981132075472,0.010915661672640397,0.16557017543859648,0.10373443983402489,0.35467217346411983,0.020549101773708316,3,2,1,0.0,0.0,2.0,63,0,42.0
7840,0.12377358490566039,0.0020110985989548343,0.09649122807017545,0.15767634854771784,0.20839786611598693,0.003663205632307888,4,2,1,0.0,0.0,0.0,27,0,50.0
19976,0.07169811320754717,0.0004415936381439983,0.10416666666666667,0.0,0.14472552056444676,0.0021239470724795503,2,2,3,0.0,0.0,2.0,18,0,12.0
10818,0.10566037735849056,0.007355047948346264,0.08771929824561403,0.12448132780082988,0.2669075890552401,0.010327965456281035,3,2,1,0.0,1.0,0.0,42,0,0.0
5105,0.07924528301886792,0.0015022664233156594,0.11513157894736843,0.0,0.12407503011529859,0.002698297281370721,3,2,2,0.0,1.0,0.0,119,0,14.0
4914,0.1577358490566038,0.0024108953083856145,0.12938596491228072,0.1887966804979253,0.15505076578902083,0.004421347908044234,4,2,1,0.0,0.0,1.0,98,10,38.0
5242,0.17811320754716983,0.005409976381706513,0.2587719298245614,0.0,0.36327654448459823,0.00941819472539742,4,2,2,0.0,2.0,2.0,31,0,29.0
17277,0.0709433962264151,0.00508650449862161,0.10307017543859649,0.0,0.175701256238169,0.008370579944379924,3,1,1,0.0,2.0,0.0,58,0,23.0
6215,0.129811320754717,0.004909624742327991,0.11513157894736843,0.13900414937759337,0.18946824987093447,0.008901279537395368,4,1,1,0.0,2.0,0.0,67,0,15.0
19965,0.06415094339622641,0.000276828933651313,0.06140350877192982,0.06016597510373444,0.12751677852348997,0.00037332763577926117,3,2,2,0.0,0.0,0.0,16,0,13.0
13869,0.29358490566037737,0.010549181355662181,0.4265350877192982,0.0,0.4389950094648082,0.01505831377670872,5,3,2,0.0,0.0,3.0,20,0,34.0
16349,0.17509433962264154,0.019799629158264373,0.2543859649122807,0.0,0.4252280158320427,0.03175467434917506,4,2,2,0.0,0.0,6.0,36,0,5.0
6028,0.14716981132075474,0.00573647702774165,0.21381578947368424,0.0,0.37876441232145935,0.01243927682416498,4,2,2,0.0,2.0,6.0,57,0,16.0
7695,0.17056603773584908,0.002925179257335209,0.24780701754385964,0.0,0.3856479091378421,0.005455178284048342,3,2,2,0.0,0.0,0.0,20,0,9.0
14127,0.16603773584905662,0.005523857868635281,0.14473684210526316,0.1825726141078838,0.32541731199449325,0.010690954788300256,5,2,1,0.0,2.0,2.0,65,0,16.0
19659,0.0860377358490566,0.00045794895807525743,0.125,0.0,0.17742213044226468,0.0006800306473271464,3,3,3,0.0,0.0,2.0,17,0,12.0
8553,0.0649056603773585,0.008771297503875302,0.08442982456140351,0.01867219917012448,0.16365513680949922,0.016482702294758827,2,1,1,0.0,0.0,1.0,94,11,41.0
13687,0.15018867924528304,0.0011581989521691697,0.13486842105263158,0.15767634854771784,0.22216485974875239,0.001663318204948831,4,2,2,0.0,1.0,2.0,103,0,14.0
4946,0.15018867924528304,0.004434108959141382,0.10855263157894736,0.20746887966804978,0.29616245052486667,0.007591761061123498,4,1,1,0.0,0.0,0.0,67,0,52.0
6773,0.11320754716981134,0.004756369337046192,0.11513157894736843,0.09336099585062241,0.30648769574944074,0.011313550414738286,4,1,1,0.0,2.0,2.0,48,0,47.0
18123,0.07773584905660377,0.005994527631101518,0.11293859649122807,0.0,0.21872311134056105,0.00843146106652239,3,1,1,0.0,0.0,0.0,28,0,49.0
2298,0.30641509433962266,0.022200226672619193,0.29166666666666663,0.2904564315352697,0.4957838581999656,0.04707374312072037,5,3,2,0.0,0.0,6.0,52,0,10.0
6605,0.05811320754716981,0.0031680860459439106,0.08442982456140351,0.0,0.1137497848907245,0.005857223430272162,3,1,1,3.0,2.0,0.0,43,0,13.0
17977,0.1358490566037736,0.006738997564268835,0.09978070175438596,0.1846473029045643,0.18086387885045607,0.01014302468901808,4,2,1,0.0,0.0,0.0,62,0,41.0
8242,0.13207547169811323,0.005273076296355973,0.14473684210526316,0.08921161825726141,0.22904835656513511,0.0098489573820658,4,2,1,0.0,1.0,2.0,56,0,20.0
14431,0.14792452830188682,0.006663278490513005,0.2149122807017544,0.0,0.4011357769747032,0.01354777272732494,3,1,1,4.0,0.0,2.0,68,0,2.0
19342,0.09207547169811321,0.0025926210853996056,0.0625,0.13485477178423236,0.19118912407503014,0.004765958033378936,3,1,1,3.0,0.0,0.0,99,13,13.0
1579,0.1539622641509434,0.0033195241934555696,0.14692982456140352,0.14522821576763484,0.20667699191189126,0.0038469976991530627,3,1,1,0.0,2.0,0.0,84,0,13.0
8041,0.270188679245283,0.0019983777945638548,0.2708333333333333,0.23029045643153526,0.36671829289278957,0.005570048325826575,3,3,2,0.0,0.0,3.0,22,0,10.0
7321,0.1569811320754717,0.005591096406130458,0.10855263157894736,0.22614107883817428,0.1430046463603511,0.010480742611846087,3,1,1,0.0,2.0,0.0,45,0,40.0
7450,0.1547169811320755,0.004456521804973107,0.22478070175438597,0.0,0.2617449664429531,0.009723749036527524,4,2,2,0.0,0.0,4.0,20,0,1.0
6619,0.16452830188679246,0.004409878855539516,0.12938596491228072,0.20746887966804978,0.2841163310961969,0.008499234391171548,4,2,1,0.0,0.0,2.0,49,0,20.0
14784,0.09660377358490567,0.0015682934556307429,0.14035087719298245,0.0,0.22044398554465672,0.0033760305278623033,3,2,2,0.0,0.0,2.0,22,0,17.0
1310,0.2679245283018868,0.009925256187914145,0.3892543859649123,0.0,0.49406298399587,0.01318937819697685,5,2,2,0.0,0.0,3.0,33,0,27.0
19614,0.22188679245283022,0.02107170959736231,0.3223684210526316,0.0,0.40629839958699027,0.03978409026947363,3,2,2,0.0,0.0,4.0,37,0,17.0
7446,0.12603773584905661,0.0028106920178163947,0.09649122807017545,0.16390041493775934,0.26862846325933576,0.005179490183780579,4,3,1,0.0,0.0,0.0,23,0,50.0
12503,0.19094339622641512,0.00891243785735617,0.16776315789473684,0.20746887966804978,0.3718809155050766,0.013034303640576233,4,2,1,3.0,2.0,4.0,52,0,6.0
12869,0.07849056603773585,0.0014150380503489437,0.07017543859649122,0.08298755186721991,0.1602133884013079,0.002532884421210064,2,0,1,0.0,2.0,0.0,108,0,13.0
3684,0.17735849056603775,0.003306197636474544,0.2576754385964912,0.0,0.3925314059542248,0.006213320559784687,3,3,2,0.0,0.0,4.0,12,0,40.0
13222,0.06415094339622641,0.01650070055287039,0.09320175438596491,0.0,0.22216485974875239,0.09953374250042214,3,1,1,0.0,2.0,1.0,43,0,21.0
10867,0.13358490566037737,0.002108019013362296,0.14144736842105265,0.0995850622406639,0.1309585269316813,0.0038469976991530627,4,1,1,3.0,0.0,0.0,104,34,14.0
48,0.07245283018867925,0.0032971113476238443,0.10526315789473685,0.0,0.09826191705386338,0.005110568158713639,3,1,1,0.0,2.0,0.0,71,0,11.0
18376,0.05433962264150943,0.004228153078525525,0.07894736842105263,0.0,0.14128377215625537,0.006144398534717746,2,1,1,0.0,0.0,0.0,83,0,10.0
14207,0.11245283018867926,0.0027398189647809385,0.06359649122807018,0.1887966804979253,0.16365513680949922,0.005046240935317829,4,2,1,0.0,0.0,0.0,31,0,15.0
613,0.169811320754717,0.002528411310854662,0.24671052631578944,0.0,0.37876441232145935,0.006539551478434873,3,2,2,0.0,0.0,4.0,19,0,4.0
4506,0.055094339622641514,0.005257932481604808,0.0800438596491228,0.0,0.1929099982791258,0.010279720038734176,2,1,1,0.0,0.0,0.0,46,0,40.0
14250,0.04000000000000001,0.009395222671623338,0.0581140350877193,0.0,0.25486146962657036,0.015386842096194469,2,1,1,0.0,2.0,5.0,101,0,46.0
9412,0.1109433962264151,0.004704880366892228,0.09539473684210527,0.12448132780082988,0.15332989158492516,0.010264786933303007,3,2,1,0.0,0.0,0.0,38,0,10.0
12262,0.07924528301886792,0.005909722268494989,0.11513157894736843,0.0,0.4389950094648082,0.00842686626485126,3,1,1,0.0,2.0,0.0,63,0,35.0
17421,0.032452830188679255,0.00508468724085147,0.04714912280701754,0.0,0.12063328170710723,0.009494008952971056,2,1,1,0.0,0.0,1.0,75,0,10.0
10287,0.06037735849056604,0.0057389000381018376,0.08771929824561403,0.0,0.11891240750301153,0.012691990916077095,2,1,1,0.0,0.0,0.0,70,0,41.0
321,0.13132075471698115,0.009498200611931266,0.1907894736842105,0.0,0.3890896575460334,0.019880558130558994,3,2,2,0.0,0.0,2.0,40,0,21.0
16223,0.15547169811320757,0.007559792323782027,0.22587719298245612,0.0,0.20151436929960426,0.012393328807453686,5,2,1,0.0,0.0,0.0,63,0,0.0
18121,0.19849056603773588,0.0043493035965348524,0.2883771929824561,0.0,0.4338323868525211,0.009525023864251178,4,2,2,0.0,0.0,4.0,21,0,10.0
1469,0.10641509433962264,0.002156479220566027,0.06140350877192982,0.1763485477178423,0.18602650146274313,0.005110568158713639,3,2,1,0.0,2.0,0.0,83,0,22.0
11019,0.12603773584905661,0.006155657820053923,0.18311403508771928,0.0,0.1963517466873172,0.011522613890774672,3,2,1,0.0,0.0,0.0,67,0,30.0
8003,0.209811320754717,0.0038786338340686156,0.3048245614035088,0.0,0.30820856995353646,0.009840916479141322,4,2,2,0.0,0.0,4.0,15,0,47.0
11304,0.11547169811320755,0.004582518343702807,0.16776315789473684,0.0,0.25141972121837897,0.009159737131396393,3,2,2,0.0,0.0,0.0,41,0,52.0
15933,0.08150943396226415,0.0007535562220180162,0.09758771929824563,0.03941908713692946,0.17225950782997762,0.0008580792120834093,3,3,2,0.0,0.0,2.0,24,0,10.0
9333,0.35924528301886793,0.12238261877748223,0.3256578947368421,0.37136929460580914,0.5112717260368268,0.2444354080011579,4,4,2,0.0,0.0,6.0,24,0,21.0
19155,0.11018867924528301,0.005914568289215362,0.1600877192982456,0.0,0.19979349509550853,0.009601986792242596,5,2,1,0.0,2.0,5.0,81,0,25.0
17495,0.061886792452830186,0.004508010775127071,0.08991228070175439,0.0,0.13784202374806404,0.008549777209553971,3,1,1,0.0,0.0,0.0,62,0,8.0
10865,0.12000000000000001,0.018067176750730992,0.1743421052631579,0.0,0.3202546893822062,0.0060100005858372135,3,1,1,0.0,0.0,2.0,36,0,24.0
3318,0.11773584905660377,0.002138306642864628,0.17105263157894735,0.0,0.21528136293236966,0.0043845894946752,3,2,2,0.0,2.0,0.0,39,0,44.0
18626,0.2558490566037736,0.004882365875775892,0.1699561403508772,0.3817427385892116,0.39597315436241615,0.009705369829843007,4,3,1,1.0,1.0,6.0,65,0,3.0
8831,0.08830188679245284,0.005168281098277905,0.1282894736842105,0.0,0.37084839098261924,0.00825111510093056,2,2,1,3.0,1.0,1.0,124,0,47.0
9637,0.10415094339622642,0.0006517897868901813,0.10197368421052631,0.09336099585062241,0.21872311134056105,0.0010855218948043132,3,2,2,0.0,0.0,2.0,22,0,39.0
1985,0.19245283018867926,0.01058916102660526,0.27960526315789475,0.0,0.36155567028050256,0.019929952248523633,4,2,2,0.0,0.0,4.0,30,0,10.0
20565,0.08226415094339623,0.0006481552713499014,0.09539473684210527,0.04564315352697095,0.16881775942178628,0.001078629692297619,3,2,2,0.0,0.0,4.0,12,0,13.0
14171,0.0460377358490566,0.004591604632553507,0.0668859649122807,0.0,0.10342453966615041,0.008246520299259432,3,1,1,0.0,2.0,1.0,65,0,10.0
11431,0.12075471698113209,0.003502461475649654,0.17543859649122806,0.0,0.22216485974875239,0.005419568571097089,4,2,2,0.0,0.0,0.0,27,0,18.0
10293,0.06566037735849056,0.004264498233928323,0.09539473684210527,0.0,0.1309585269316813,0.007936371186458199,3,1,1,0.0,2.0,1.0,66,0,23.0
7364,0.23018867924528305,0.07455602878294007,0.3344298245614035,0.0,0.5732231973842713,0.14123156766592115,4,2,2,0.0,0.0,6.0,19,0,5.0
11397,0.11547169811320755,0.0005942432908357508,0.125,0.08091286307053942,0.19807262089141286,0.0009763953551149907,3,3,2,0.0,0.0,2.0,10,0,33.0
3549,0.18716981132075475,0.007637934407898043,0.2719298245614035,0.0,0.3443469282395457,0.014333483813088061,4,2,2,0.0,2.0,2.0,45,0,4.0
5036,0.0890566037735849,0.004584941354062994,0.12938596491228072,0.0,0.19463087248322153,0.008121311953721157,3,2,1,0.0,0.0,0.0,37,0,7.0
20895,0.209811320754717,0.004016139672009202,0.3048245614035088,0.0,0.48201686456720017,0.007274719745815571,4,3,2,0.0,0.0,4.0,17,0,20.0
774,0.06867924528301887,0.006227136625679427,0.09978070175438596,0.0,0.16709688521769062,0.010681765184957996,3,1,1,0.0,2.0,0.0,69,0,45.0
11138,0.16830188679245286,0.004515885558797677,0.1381578947368421,0.2012448132780083,0.3649974186886939,0.01062433016406888,3,2,2,0.0,2.0,4.0,34,0,47.0
20750,0.07471698113207548,0.00019081206586469066,0.08662280701754387,0.04149377593360996,0.1516090173808295,0.0006834767485804935,2,2,2,0.0,0.0,0.0,15,0,38.0
7031,0.11622641509433963,0.003916190494651507,0.08662280701754387,0.15560165975103735,0.21528136293236966,0.010165998697373725,4,1,1,0.0,0.0,0.0,57,0,2.0
9953,0.13509433962264153,0.0024405771852978996,0.08223684210526316,0.21576763485477177,0.21011874032008265,0.004477634228515569,3,2,1,0.0,1.0,0.0,70,0,11.0
